#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
3343000      7.99e-02    3.36e-02      2.44e-04    3.96e-04      7.73e-02    3.24e-02    6.7e-08
3344000      1.21e-01    1.05e-01      1.73e-03    1.53e-03      1.16e-01    1.01e-01    6.7e-08
3345000      9.00e-02    1.00e-01      1.44e-03    2.25e-03      8.68e-02    9.65e-02    6.6e-08
3346000      3.99e-02    6.99e-02      8.86e-04    9.12e-04      3.80e-02    6.75e-02    6.6e-08
3347000      8.40e-02    1.02e-01      1.37e-03    1.26e-03      7.97e-02    9.84e-02    6.6e-08
3348000      1.67e-02    1.50e-03      3.78e-04    1.84e-04      1.52e-02    1.04e-03    6.6e-08
3349000      2.95e-02    9.44e-03      2.57e-04    9.42e-05      2.83e-02    9.13e-03    6.6e-08
3350000      1.99e-02    1.25e-01      3.20e-04    3.23e-03      1.92e-02    1.20e-01    6.5e-08
3351000      1.64e-02    1.15e-01      2.04e-04    1.45e-03      1.58e-02    1.11e-01    6.5e-08
3352000      5.17e-03    2.53e-03      4.05e-04    3.09e-04      3.98e-03    1.78e-03    6.5e-08
3353000      3.72e-03    9.18e-03      4.95e-04    1.00e-04      2.27e-03    8.88e-03    6.5e-08
3354000      9.76e-02    3.51e-02      1.89e-03    7.74e-04      9.39e-02    3.38e-02    6.5e-08
3355000      4.66e-02    8.01e-03      1.50e-04    8.87e-04      4.51e-02    6.06e-03    6.4e-08
3356000      2.47e-02    4.12e-03      4.62e-04    5.23e-04      2.35e-02    2.78e-03    6.4e-08
3357000      9.21e-02    4.56e-03      7.99e-04    3.03e-04      8.83e-02    4.10e-03    6.4e-08
3358000      8.67e-02    6.87e-02      4.68e-04    1.07e-03      8.40e-02    6.64e-02    6.4e-08
3359000      1.26e-02    3.51e-03      5.35e-04    4.11e-04      1.09e-02    2.55e-03    6.4e-08
3360000      1.91e-02    4.15e-03      3.41e-04    7.26e-04      1.84e-02    5.89e-04    6.3e-08
3361000      5.68e-02    7.21e-03      6.26e-04    1.01e-04      5.45e-02    6.97e-03    6.3e-08
3362000      2.24e-02    1.44e-02      6.12e-04    5.43e-04      2.15e-02    1.36e-02    6.3e-08
3363000      9.54e-02    3.80e-02      1.80e-03    3.13e-04      9.20e-02    3.69e-02    6.3e-08
3364000      5.07e-02    6.29e-04      1.09e-03    7.94e-05      4.87e-02    4.27e-04    6.3e-08
3365000      1.40e-02    2.19e-02      1.21e-04    1.20e-04      1.36e-02    2.12e-02    6.2e-08
3366000      7.18e-02    1.15e-02      1.01e-03    2.60e-04      6.90e-02    1.11e-02    6.2e-08
3367000      8.29e-02    1.28e-01      2.18e-03    8.27e-04      7.83e-02    1.24e-01    6.2e-08
3368000      6.44e-02    6.70e-02      7.33e-04    9.12e-04      6.23e-02    6.48e-02    6.2e-08
3369000      2.97e-02    1.58e-01      7.50e-04    1.27e-03      2.79e-02    1.53e-01    6.2e-08
3370000      6.70e-03    1.72e-02      2.64e-04    4.98e-04      6.16e-03    1.65e-02    6.1e-08
3371000      4.99e-02    1.17e-01      1.32e-03    9.74e-04      4.79e-02    1.13e-01    6.1e-08
3372000      1.76e-02    2.42e-02      4.97e-05    3.61e-04      1.71e-02    2.34e-02    6.1e-08
3373000      4.44e-02    1.27e-01      1.87e-04    3.10e-03      4.30e-02    1.22e-01    6.1e-08
3374000      1.16e-01    5.09e-03      1.26e-03    8.77e-04      1.12e-01    1.13e-03    6.1e-08
3375000      6.33e-02    1.06e-01      1.84e-03    6.61e-04      5.99e-02    1.03e-01    6.0e-08
3376000      6.67e-02    8.26e-03      9.30e-04    6.54e-04      6.43e-02    7.17e-03    6.0e-08
3377000      2.70e-03    1.36e-02      1.34e-04    1.39e-04      2.43e-03    1.32e-02    6.0e-08
3378000      9.71e-02    3.11e-03      1.79e-03    1.95e-04      9.36e-02    2.83e-03    6.0e-08
3379000      9.45e-02    4.40e-03      2.74e-03    2.14e-04      9.05e-02    4.10e-03    6.0e-08
3380000      6.51e-02    1.62e-03      7.37e-04    1.85e-04      6.32e-02    1.21e-03    6.0e-08
3381000      1.75e-02    3.26e-03      4.57e-04    4.16e-04      1.54e-02    2.20e-03    6.0e-08
3382000      4.22e-02    5.73e-02      1.34e-03    1.35e-03      3.97e-02    5.51e-02    6.0e-08
3383000      2.79e-02    2.63e-02      3.89e-04    2.10e-04      2.64e-02    2.55e-02    6.0e-08
3384000      2.75e-03    4.92e-03      3.96e-04    6.79e-04      1.47e-03    2.99e-03    6.0e-08
3385000      5.28e-02    5.18e-04      6.69e-04    3.66e-04      5.12e-02    1.21e-06    5.9e-08
3386000      6.84e-02    9.74e-02      1.55e-03    1.49e-03      6.47e-02    9.43e-02    5.9e-08
3387000      3.77e-02    8.04e-02      1.13e-04    3.00e-03      3.66e-02    7.63e-02    5.9e-08
3388000      7.38e-02    1.51e-02      6.13e-04    1.82e-04      7.13e-02    1.46e-02    5.9e-08
3389000      9.57e-02    1.78e-02      6.01e-04    3.40e-04      9.26e-02    1.72e-02    5.9e-08
3390000      2.59e-02    6.89e-03      9.94e-04    1.24e-04      2.37e-02    6.66e-03    5.8e-08
3391000      5.24e-02    6.96e-03      3.20e-04    9.03e-04      5.10e-02    4.60e-03    5.8e-08
3392000      1.15e-01    2.41e-02      2.09e-03    1.92e-04      1.12e-01    2.34e-02    5.8e-08
3393000      7.34e-02    1.11e-02      2.06e-03    2.06e-04      7.05e-02    1.07e-02    5.8e-08
3394000      2.88e-02    1.14e-01      2.68e-04    1.31e-03      2.79e-02    1.11e-01    5.8e-08
3395000      6.18e-02    1.21e-01      3.07e-04    4.89e-03      5.93e-02    1.15e-01    5.7e-08
3396000      2.90e-02    8.75e-04      4.89e-04    1.18e-05      2.79e-02    8.49e-04    5.7e-08
3397000      6.40e-02    5.76e-02      1.07e-03    1.11e-03      6.10e-02    5.57e-02    5.7e-08
3398000      4.98e-02    1.31e-01      8.48e-04    3.54e-03      4.82e-02    1.26e-01    5.7e-08
3399000      3.31e-02    1.02e-01      6.07e-04    5.18e-04      3.11e-02    9.91e-02    5.7e-08
3400000      2.29e-02    1.40e-01      1.15e-04    3.86e-03      2.23e-02    1.34e-01    5.6e-08
3401000      8.96e-03    7.07e-02      2.33e-04    1.31e-03      8.21e-03    6.84e-02    5.6e-08
3402000      6.94e-03    7.60e-02      1.83e-04    9.97e-04      6.26e-03    7.37e-02    5.6e-08
3403000      5.32e-02    1.06e-01      3.56e-04    1.88e-03      5.15e-02    1.02e-01    5.6e-08
3404000      3.19e-02    1.12e-01      7.99e-04    3.10e-03      2.85e-02    1.08e-01    5.6e-08
3405000      7.27e-02    1.41e-03      2.67e-04    2.15e-04      6.96e-02    6.90e-04    5.5e-08
3406000      1.52e-01    1.59e-02      1.66e-03    2.81e-04      1.48e-01    1.54e-02    5.5e-08
3407000      4.02e-03    3.95e-02      3.18e-04    4.08e-04      2.62e-03    3.84e-02    5.5e-08
3408000      7.10e-03    1.39e-01      4.94e-04    1.71e-03      5.91e-03    1.35e-01    5.5e-08
3409000      6.10e-02    4.55e-02      2.19e-03    9.78e-04      5.82e-02    4.40e-02    5.5e-08
3410000      3.87e-02    4.24e-02      3.12e-04    4.09e-04      3.76e-02    4.12e-02    5.5e-08
3411000      4.35e-03    2.08e-03      2.71e-04    3.65e-04      3.72e-03    2.36e-04    5.5e-08
3412000      7.98e-02    1.50e-01      1.78e-04    6.95e-03      7.77e-02    1.41e-01    5.5e-08
3413000      8.87e-02    4.34e-02      7.36e-04    9.12e-04      8.63e-02    4.19e-02    5.5e-08
3414000      6.96e-03    1.21e-02      4.09e-04    7.32e-05      5.72e-03    1.17e-02    5.5e-08
3415000      5.87e-02    1.23e-01      9.29e-04    2.63e-03      5.69e-02    1.19e-01    5.4e-08
3416000      4.04e-02    3.94e-02      3.18e-04    9.55e-04      3.82e-02    3.80e-02    5.4e-08
3417000      3.06e-02    3.45e-02      5.49e-04    1.81e-04      2.96e-02    3.36e-02    5.4e-08
3418000      5.00e-03    3.45e-03      7.89e-05    2.28e-04      4.80e-03    3.12e-03    5.4e-08
3419000      5.48e-02    3.06e-03      4.59e-04    8.33e-05      5.33e-02    2.94e-03    5.4e-08
3420000      2.58e-02    1.24e-02      1.92e-04    8.52e-05      2.51e-02    1.21e-02    5.3e-08
3421000      6.13e-02    3.49e-03      2.34e-04    3.19e-04      5.93e-02    2.91e-03    5.3e-08
3422000      6.89e-02    4.62e-03      1.32e-03    7.63e-04      6.66e-02    1.60e-03    5.3e-08
3423000      5.65e-02    1.07e-02      1.72e-04    2.19e-04      5.51e-02    1.03e-02    5.3e-08
3424000      9.65e-02    2.61e-02      3.14e-03    2.92e-04      9.23e-02    2.54e-02    5.3e-08
3425000      3.26e-02    6.34e-02      6.22e-04    1.38e-03      3.16e-02    6.14e-02    5.2e-08
3426000      1.07e-02    1.22e-02      5.52e-05    9.01e-05      1.03e-02    1.19e-02    5.2e-08
3427000      6.40e-02    4.26e-03      8.94e-04    1.22e-04      6.20e-02    4.10e-03    5.2e-08
3428000      3.44e-02    7.71e-03      2.50e-04    1.31e-04      3.32e-02    7.48e-03    5.2e-08
3429000      1.47e-01    6.41e-03      3.09e-03    4.64e-05      1.42e-01    6.24e-03    5.2e-08
3430000      7.69e-02    1.06e-01      2.78e-04    5.15e-04      7.49e-02    1.04e-01    5.2e-08
3431000      3.45e-02    4.23e-03      8.60e-04    4.66e-04      3.23e-02    3.23e-03    5.2e-08
3432000      8.55e-02    7.84e-03      9.87e-04    4.06e-05      8.32e-02    7.64e-03    5.2e-08
3433000      1.90e-02    6.47e-02      7.05e-04    1.24e-03      1.74e-02    6.28e-02    5.2e-08
3434000      3.20e-03    1.45e-01      4.16e-04    2.79e-03      1.87e-03    1.41e-01    5.2e-08
3435000      1.07e-02    1.56e-03      8.16e-05    6.17e-05      1.05e-02    1.48e-03    5.1e-08
3436000      2.27e-02    2.20e-02      5.47e-04    8.13e-05      2.19e-02    2.15e-02    5.1e-08
3437000      1.76e-02    1.59e-03      4.80e-04    2.51e-04      1.58e-02    7.06e-04    5.1e-08
3438000      1.58e-01    1.13e-03      3.30e-03    1.57e-04      1.53e-01    6.82e-04    5.1e-08
3439000      9.03e-02    5.55e-02      6.66e-04    4.51e-04      8.80e-02    5.40e-02    5.1e-08
3440000      8.43e-03    1.02e-01      9.23e-05    1.70e-03      8.20e-03    9.95e-02    5.0e-08
3441000      7.99e-02    1.33e-01      1.74e-03    9.02e-04      7.71e-02    1.30e-01    5.0e-08
3442000      1.89e-02    1.25e-01      5.33e-04    2.22e-03      1.82e-02    1.21e-01    5.0e-08
3443000      1.00e-02    8.71e-02      1.60e-04    8.20e-04      9.70e-03    8.49e-02    5.0e-08
3444000      3.24e-02    5.14e-02      2.01e-04    2.96e-04      3.16e-02    5.01e-02    5.0e-08
3445000      6.34e-02    7.90e-03      8.60e-04    8.39e-04      6.16e-02    6.16e-03    4.9e-08
3446000      5.78e-02    2.51e-02      1.14e-03    3.67e-04      5.61e-02    2.44e-02    4.9e-08
3447000      1.41e-01    7.90e-03      2.03e-03    1.22e-04      1.36e-01    7.68e-03    4.9e-08
3448000      7.96e-02    1.79e-02      7.33e-04    5.96e-05      7.74e-02    1.75e-02    4.9e-08
3449000      1.40e-02    1.31e-01      5.66e-04    6.32e-04      1.28e-02    1.28e-01    4.9e-08
3450000      5.47e-02    3.50e-03      8.39e-04    2.21e-04      5.32e-02    3.19e-03    4.9e-08
3451000      7.03e-02    3.50e-03      3.83e-04    4.19e-04      6.86e-02    2.51e-03    4.9e-08
3452000      1.24e-01    3.78e-02      1.75e-03    2.85e-04      1.21e-01    3.69e-02    4.9e-08
3453000      1.22e-02    2.51e-03      3.51e-04    2.50e-04      1.08e-02    2.03e-03    4.9e-08
3454000      2.82e-02    1.59e-01      6.86e-04    1.37e-03      2.69e-02    1.55e-01    4.9e-08
3455000      4.35e-03    1.37e-02      1.97e-04    3.14e-04      3.85e-03    1.33e-02    4.8e-08
3456000      7.49e-02    1.28e-01      1.87e-03    8.89e-04      7.20e-02    1.25e-01    4.8e-08
3457000      7.61e-02    1.27e-01      1.66e-03    1.85e-03      7.35e-02    1.24e-01    4.8e-08
3458000      1.18e-02    1.32e-03      2.34e-04    2.30e-04      1.08e-02    1.86e-04    4.8e-08
3459000      1.14e-01    5.51e-02      1.84e-03    4.53e-04      1.11e-01    5.37e-02    4.8e-08
3460000      1.15e-02    2.14e-02      1.32e-04    1.65e-04      1.12e-02    2.09e-02    4.7e-08
3461000      7.85e-03    4.44e-03      2.02e-04    7.46e-04      7.39e-03    1.34e-03    4.7e-08
3462000      2.32e-01    2.09e-02      1.92e-03    2.28e-04      2.27e-01    2.04e-02    4.7e-08
3463000      3.04e-02    2.14e-03      3.89e-04    1.43e-05      2.93e-02    2.09e-03    4.7e-08
3464000      3.22e-02    8.96e-02      8.76e-04    1.09e-03      3.01e-02    8.74e-02    4.7e-08
3465000      4.84e-02    8.23e-03      1.08e-03    1.65e-04      4.69e-02    7.99e-03    4.7e-08
3466000      5.33e-02    1.80e-03      7.22e-04    2.17e-04      5.19e-02    1.28e-03    4.7e-08
3467000      3.03e-02    3.01e-02      4.98e-04    3.00e-04      2.95e-02    2.94e-02    4.7e-08
3468000      4.16e-02    2.93e-03      6.74e-04    4.89e-04      4.04e-02    9.36e-04    4.7e-08
3469000      7.86e-02    1.14e-01      2.26e-03    1.67e-03      7.57e-02    1.11e-01    4.7e-08
3470000      1.15e-01    1.59e-01      1.42e-03    2.12e-03      1.12e-01    1.55e-01    4.6e-08
3471000      3.22e-02    1.32e-01      3.48e-04    6.88e-04      3.06e-02    1.29e-01    4.6e-08
3472000      8.30e-02    3.62e-03      6.72e-04    2.47e-04      8.10e-02    3.27e-03    4.6e-08
3473000      4.03e-02    8.86e-02      3.43e-04    1.51e-03      3.84e-02    8.63e-02    4.6e-08
3474000      6.28e-02    3.98e-03      4.81e-04    2.67e-04      6.13e-02    3.60e-03    4.6e-08
3475000      2.90e-02    4.95e-02      1.15e-03    1.50e-04      2.68e-02    4.84e-02    4.5e-08
3476000      9.98e-03    1.18e-01      1.55e-04    1.23e-03      9.29e-03    1.15e-01    4.5e-08
3477000      1.53e-01    1.12e-02      4.82e-03    2.23e-04      1.47e-01    1.09e-02    4.5e-08
3478000      4.48e-02    3.02e-02      6.58e-04    4.09e-04      4.23e-02    2.94e-02    4.5e-08
3479000      5.86e-02    1.07e-02      1.96e-03    2.83e-04      5.61e-02    1.04e-02    4.5e-08
3480000      6.72e-02    4.31e-02      1.26e-03    4.97e-04      6.53e-02    4.21e-02    4.5e-08
3481000      1.47e-01    3.98e-02      2.25e-03    1.23e-04      1.43e-01    3.89e-02    4.5e-08
3482000      1.65e-02    7.70e-03      4.37e-04    1.57e-04      1.47e-02    7.48e-03    4.5e-08
3483000      3.18e-02    1.68e-03      6.28e-04    2.82e-04      2.98e-02    5.14e-04    4.5e-08
3484000      1.17e-01    1.07e-02      3.79e-03    5.55e-05      1.12e-01    1.04e-02    4.5e-08
3485000      8.14e-02    7.55e-03      1.04e-03    1.07e-05      7.94e-02    7.39e-03    4.4e-08
3486000      2.62e-02    3.92e-02      6.29e-04    3.16e-04      2.54e-02    3.83e-02    4.4e-08
3487000      1.16e-01    9.71e-02      1.54e-03    9.96e-04      1.13e-01    9.48e-02    4.4e-08
3488000      1.62e-02    1.22e-01      1.47e-04    2.34e-03      1.58e-02    1.19e-01    4.4e-08
3489000      7.49e-02    1.51e-02      1.96e-04    3.44e-05      7.33e-02    1.48e-02    4.4e-08
3490000      4.77e-02    1.14e-01      4.59e-04    4.03e-03      4.55e-02    1.10e-01    4.3e-08
3491000      7.63e-02    4.57e-03      1.34e-03    2.52e-04      7.44e-02    4.25e-03    4.3e-08
3492000      5.69e-03    1.66e-01      5.68e-04    1.93e-03      4.65e-03    1.62e-01    4.3e-08
3493000      1.88e-02    2.74e-03      4.49e-04    4.12e-04      1.77e-02    1.41e-03    4.3e-08
3494000      5.64e-02    4.33e-03      9.55e-04    7.58e-04      5.49e-02    5.82e-04    4.3e-08
3495000      6.69e-02    3.87e-02      1.21e-04    1.14e-04      6.55e-02    3.79e-02    4.3e-08
3496000      2.59e-02    5.53e-02      3.64e-04    5.03e-04      2.48e-02    5.41e-02    4.3e-08
3497000      1.63e-01    1.45e-01      3.87e-03    3.65e-03      1.59e-01    1.41e-01    4.3e-08
3498000      1.03e-01    5.91e-02      2.03e-03    3.67e-04      9.99e-02    5.79e-02    4.3e-08
3499000      3.97e-03    1.30e-02      1.36e-04    1.27e-04      3.78e-03    1.27e-02    4.3e-08
3500000      5.38e-02    1.57e-02      3.04e-04    2.60e-04      5.26e-02    1.53e-02    4.2e-08
3501000      5.11e-02    2.19e-02      6.87e-04    3.90e-04      4.97e-02    2.14e-02    4.2e-08
3502000      5.31e-03    1.04e-02      2.23e-04    1.82e-04      4.64e-03    1.02e-02    4.2e-08
3503000      4.73e-02    7.17e-02      8.22e-04    1.10e-03      4.60e-02    7.00e-02    4.2e-08
3504000      7.51e-02    3.30e-02      8.14e-04    4.96e-07      7.33e-02    3.24e-02    4.2e-08
3505000      4.21e-02    5.17e-03      6.84e-04    6.87e-04      4.11e-02    3.34e-03    4.2e-08
3506000      1.09e-01    2.10e-02      5.46e-04    2.24e-04      1.07e-01    2.06e-02    4.2e-08
3507000      6.25e-03    6.35e-04      3.37e-04    1.12e-04      5.27e-03    7.04e-06    4.2e-08
3508000      3.04e-02    1.13e-03      3.17e-04    1.87e-04      2.97e-02    3.95e-04    4.2e-08
3509000      6.56e-02    3.30e-02      1.63e-03    3.24e-04      6.36e-02    3.23e-02    4.2e-08
3510000      3.84e-03    7.10e-03      4.93e-04    3.92e-04      2.50e-03    6.61e-03    4.1e-08
3511000      3.69e-02    1.86e-03      4.79e-04    3.05e-04      3.61e-02    6.75e-04    4.1e-08
3512000      2.09e-02    1.67e-03      5.79e-04    1.66e-04      1.97e-02    1.36e-03    4.1e-08
3513000      2.97e-02    6.19e-03      3.11e-04    2.08e-04      2.86e-02    5.96e-03    4.1e-08
3514000      6.63e-02    4.52e-02      2.91e-04    9.31e-04      6.42e-02    4.40e-02    4.1e-08
3515000      2.56e-02    8.98e-02      6.10e-04    6.13e-04      2.43e-02    8.80e-02    4.0e-08
3516000      1.28e-02    1.88e-02      3.08e-04    4.04e-04      1.23e-02    1.83e-02    4.0e-08
3517000      6.00e-03    1.30e-01      4.83e-04    1.47e-03      3.73e-03    1.27e-01    4.0e-08
3518000      1.18e-02    2.70e-02      3.01e-04    4.71e-04      1.12e-02    2.63e-02    4.0e-08
3519000      6.66e-03    2.16e-02      2.62e-04    2.60e-04      6.21e-03    2.11e-02    4.0e-08
3520000      1.08e-01    6.01e-04      1.11e-03    2.44e-05      1.05e-01    5.73e-04    4.0e-08
3521000      8.47e-02    4.74e-03      1.91e-03    6.42e-04      8.23e-02    2.99e-03    4.0e-08
3522000      5.89e-02    1.56e-02      1.14e-03    1.57e-04      5.75e-02    1.52e-02    4.0e-08
3523000      4.10e-02    5.11e-03      3.02e-04    8.65e-04      4.01e-02    1.43e-03    4.0e-08
3524000      4.90e-03    1.51e-01      4.13e-04    8.66e-04      4.04e-03    1.48e-01    4.0e-08
3525000      1.32e-01    2.14e-02      1.80e-03    1.67e-05      1.29e-01    2.10e-02    3.9e-08
3526000      1.16e-01    1.80e-01      3.26e-03    4.15e-03      1.12e-01    1.75e-01    3.9e-08
3527000      1.01e-02    2.17e-03      5.03e-04    1.72e-05      8.81e-03    2.13e-03    3.9e-08
3528000      5.45e-02    2.07e-03      2.58e-04    3.44e-04      5.32e-02    6.91e-04    3.9e-08
3529000      7.02e-02    1.26e-01      2.36e-03    4.16e-04      6.72e-02    1.23e-01    3.9e-08
3530000      4.36e-02    1.74e-02      5.63e-04    3.02e-04      4.22e-02    1.70e-02    3.9e-08
3531000      7.31e-02    4.50e-02      5.95e-04    2.49e-04      7.16e-02    4.41e-02    3.9e-08
3532000      5.93e-02    1.22e-01      4.29e-04    6.85e-04      5.81e-02    1.19e-01    3.9e-08
3533000      4.15e-02    1.35e-01      8.57e-04    2.33e-03      3.96e-02    1.32e-01    3.9e-08
3534000      5.01e-02    2.72e-03      1.10e-03    4.68e-04      4.78e-02    5.92e-04    3.9e-08
3535000      6.52e-02    1.20e-02      6.68e-04    3.89e-04      6.37e-02    1.16e-02    3.8e-08
3536000      3.99e-02    1.74e-02      3.82e-04    2.36e-04      3.90e-02    1.71e-02    3.8e-08
3537000      1.73e-01    1.26e-02      1.54e-03    3.17e-04      1.70e-01    1.22e-02    3.8e-08
3538000      1.17e-01    3.43e-03      3.86e-04    5.73e-04      1.14e-01    1.12e-03    3.8e-08
3539000      7.95e-02    5.66e-02      5.32e-04    5.78e-04      7.79e-02    5.55e-02    3.8e-08
3540000      6.78e-02    1.45e-03      2.58e-03    2.45e-04      6.48e-02    4.01e-04    3.8e-08
3541000      4.83e-02    1.34e-02      1.12e-03    5.37e-05      4.69e-02    1.31e-02    3.8e-08
3542000      2.48e-02    8.86e-04      2.55e-04    1.15e-04      2.33e-02    5.93e-04    3.8e-08
3543000      3.85e-02    1.62e-01      2.26e-04    3.61e-03      3.74e-02    1.58e-01    3.8e-08
